,YEAR,MONTH,DAY,Rain,Snow
2341,1956,5,30,True,False
2342,1956,5,31,True,False
2343,1956,6,1,False,False
2344,1956,6,2,True,False
2345,1956,6,3,True,False
2346,1956,6,4,True,False
2347,1956,6,5,False,False
2348,1956,6,6,False,False
2349,1956,6,7,False,False
2350,1956,6,8,True,False
2351,1956,6,9,False,False
2352,1956,6,10,False,False
2353,1956,6,11,False,False
2354,1956,6,12,False,False
2355,1956,6,13,False,False
2356,1956,6,14,True,False
2357,1956,6,15,True,False
2358,1956,6,16,True,False
2359,1956,6,17,True,False
2360,1956,6,18,True,False
2361,1956,6,19,False,False
2362,1956,6,20,False,False
2363,1956,6,21,True,False
2364,1956,6,22,False,False
2365,1956,6,23,True,False
2366,1956,6,24,True,False
2367,1956,6,25,False,False
2368,1956,6,26,False,False
2369,1956,6,27,True,False
2370,1956,6,28,False,False
2371,1956,6,29,False,False
2372,1956,6,30,False,False
2373,1956,7,1,False,False
2374,1956,7,2,False,False
2375,1956,7,3,False,False
2376,1956,7,4,False,False
2377,1956,7,5,True,False
2378,1956,7,6,False,False
2379,1956,7,7,True,False
2380,1956,7,8,False,False
2381,1956,7,9,True,False
2382,1956,7,10,True,False
2383,1956,7,11,False,False
2384,1956,7,12,True,False
2385,1956,7,13,False,False
2386,1956,7,14,True,False
2387,1956,7,15,True,False
2388,1956,7,16,True,False
2389,1956,7,17,True,False
2390,1956,7,18,False,False
2391,1956,7,19,False,False
2392,1956,7,20,True,False
2393,1956,7,21,False,False
2394,1956,7,22,True,False
2395,1956,7,23,False,False
2396,1956,7,24,False,False
2397,1956,7,25,True,False
2398,1956,7,26,False,False
2399,1956,7,27,False,False
2400,1956,7,28,False,False
2401,1956,7,29,False,False
2402,1956,7,30,False,False
2403,1956,7,31,True,False
2404,1956,8,1,False,False
2405,1956,8,2,False,False
2406,1956,8,3,False,False
2407,1956,8,4,True,False
2408,1956,8,5,True,False
2409,1956,8,6,True,False
2410,1956,8,7,False,False
2411,1956,8,8,False,False
2412,1956,8,9,True,False
2413,1956,8,10,False,False
2414,1956,8,11,True,False
2415,1956,8,12,False,False
2416,1956,8,13,True,False
2417,1956,8,14,False,False
2418,1956,8,15,True,False
2419,1956,8,16,False,False
2420,1956,8,17,True,False
2421,1956,8,18,True,False
2422,1956,8,19,True,False
2423,1956,8,20,False,False
2424,1956,8,21,False,False
2425,1956,8,22,True,False
2426,1956,8,23,True,False
2427,1956,8,24,False,False
2428,1956,8,25,False,False
2429,1956,8,26,True,False
2430,1956,8,27,True,False
2431,1956,8,28,False,False
2432,1956,8,29,False,False
2433,1956,8,30,True,False
2434,1956,8,31,False,False
2435,1956,9,1,True,False
2436,1956,9,2,False,False
2437,1956,9,3,False,False
2438,1956,9,4,True,False
2439,1956,9,5,False,False
2440,1956,9,6,False,False
2441,1956,9,7,False,False
2442,1956,9,8,False,False
2443,1956,9,9,False,False
2444,1956,9,10,True,False
2445,1956,9,11,True,False
2446,1956,9,12,False,False
2447,1956,9,13,False,False
2448,1956,9,14,False,False
2449,1956,9,15,False,False
2450,1956,9,16,True,False
2451,1956,9,17,False,False
2452,1956,9,18,False,False
2453,1956,9,19,True,False
2454,1956,9,20,False,False
2455,1956,9,21,True,False
2456,1956,9,22,False,False
2457,1956,9,23,True,False
2458,1956,9,24,False,False
2459,1956,9,25,False,False
2460,1956,9,26,False,False
2461,1956,9,27,False,False
2462,1956,9,28,False,False
2463,1956,9,29,False,False
2464,1956,9,30,True,False
2465,1956,10,1,False,False
2466,1956,10,2,False,False
2467,1956,10,3,False,False
2468,1956,10,4,False,False
2469,1956,10,5,False,False
2470,1956,10,6,False,False
2471,1956,10,7,True,False
2472,1956,10,8,False,False
2473,1956,10,9,False,False
2474,1956,10,10,False,False
2475,1956,10,11,False,False
2476,1956,10,12,False,False
2477,1956,10,13,False,False
2478,1956,10,14,False,False
2479,1956,10,15,False,False
2480,1956,10,16,False,False
2481,1956,10,17,False,False
2482,1956,10,18,False,False
2483,1956,10,19,False,False
2484,1956,10,20,False,False
2485,1956,10,21,True,False
2486,1956,10,22,False,False
2487,1956,10,23,False,False
2488,1956,10,24,False,False
2489,1956,10,25,False,False
2490,1956,10,26,True,False
2491,1956,10,27,True,False
2492,1956,10,28,False,False
2493,1956,10,29,False,False
2494,1956,10,30,False,False
2495,1956,10,31,True,False
2496,1956,11,1,True,False
2497,1956,11,2,False,False
2498,1956,11,3,True,False
2499,1956,11,4,False,False
2500,1956,11,5,False,False
2501,1956,11,6,True,False
2502,1956,11,7,False,False
2503,1956,11,8,True,False
2504,1956,11,9,False,False
2505,1956,11,10,False,False
2506,1956,11,11,False,True
2507,1956,11,12,True,True
2508,1956,11,13,False,False
2509,1956,11,14,False,False
2510,1956,11,15,True,False
2511,1956,11,16,True,False
2512,1956,11,17,False,False
2513,1956,11,18,False,False
2514,1956,11,19,False,False
2515,1956,11,20,True,False
2516,1956,11,21,True,True
2517,1956,11,22,False,True
2518,1956,11,23,False,False
2519,1956,11,24,False,False
2520,1956,11,25,False,True
2521,1956,11,26,False,True
2522,1956,11,27,False,False
2523,1956,11,28,False,True
2524,1956,11,29,False,True
2525,1956,11,30,False,True
2526,1956,12,1,False,True
2527,1956,12,2,True,True
2528,1956,12,3,False,False
2529,1956,12,4,False,False
2530,1956,12,5,True,False
2531,1956,12,6,True,False
2532,1956,12,7,True,False
2533,1956,12,8,False,True
2534,1956,12,9,False,True
2535,1956,12,10,False,False
2536,1956,12,11,False,False
2537,1956,12,12,False,False
2538,1956,12,13,False,True
2539,1956,12,14,False,False
2540,1956,12,15,True,False
2541,1956,12,16,True,False
2542,1956,12,17,False,False
2543,1956,12,18,True,True
2544,1956,12,19,False,False
2545,1956,12,20,False,False
2546,1956,12,21,True,False
2547,1956,12,22,True,False
2548,1956,12,23,True,False
2549,1956,12,24,True,False
2550,1956,12,25,True,True
2551,1956,12,26,False,True
2552,1956,12,27,True,True
2553,1956,12,28,False,True
2554,1956,12,29,False,True
2555,1956,12,30,False,True
2556,1956,12,31,True,True
2557,1957,1,1,False,True
2558,1957,1,2,False,True
2559,1957,1,3,False,True
2560,1957,1,4,False,True
2561,1957,1,5,False,True
2562,1957,1,6,False,True
2563,1957,1,7,False,True
2564,1957,1,8,False,False
2565,1957,1,9,True,True
2566,1957,1,10,False,True
2567,1957,1,11,False,True
2568,1957,1,12,False,True
2569,1957,1,13,False,True
2570,1957,1,14,False,False
2571,1957,1,15,False,False
2572,1957,1,16,False,True
2573,1957,1,17,False,False
2574,1957,1,18,False,True
2575,1957,1,19,False,True
2576,1957,1,20,True,True
2577,1957,1,21,True,False
2578,1957,1,22,True,False
2579,1957,1,23,True,True
2580,1957,1,24,False,False
2581,1957,1,25,False,True
2582,1957,1,26,False,True
2583,1957,1,27,False,True
2584,1957,1,28,False,True
2585,1957,1,29,False,True
2586,1957,1,30,False,True
2587,1957,1,31,False,True
2588,1957,2,1,False,True
2589,1957,2,2,False,True
2590,1957,2,3,False,False
2591,1957,2,4,False,False
2592,1957,2,5,False,False
2593,1957,2,6,True,False
2594,1957,2,7,False,False
2595,1957,2,8,False,False
2596,1957,2,9,True,False
2597,1957,2,10,True,True
2598,1957,2,11,False,True
2599,1957,2,12,False,True
2600,1957,2,13,True,True
2601,1957,2,14,False,True
2602,1957,2,15,False,False
2603,1957,2,16,False,True
2604,1957,2,17,False,True
2605,1957,2,18,False,True
2606,1957,2,19,False,False
2607,1957,2,20,False,True
2608,1957,2,21,False,False
2609,1957,2,22,False,False
2610,1957,2,23,False,False
2611,1957,2,24,True,False
2612,1957,2,25,True,False
2613,1957,2,26,True,False
2614,1957,2,27,True,True
2615,1957,2,28,False,False
2616,1957,3,1,False,False
2617,1957,3,2,False,True
2618,1957,3,3,False,True
2619,1957,3,4,False,False
2620,1957,3,5,False,False
2621,1957,3,6,False,False
2622,1957,3,7,False,False
2623,1957,3,8,False,False
2624,1957,3,9,False,True
2625,1957,3,10,False,False
2626,1957,3,11,True,True
2627,1957,3,12,True,False
2628,1957,3,13,False,False
2629,1957,3,14,False,False
2630,1957,3,15,True,True
2631,1957,3,16,False,True
2632,1957,3,17,False,False
2633,1957,3,18,False,True
2634,1957,3,19,True,True
2635,1957,3,20,False,True
2636,1957,3,21,False,False
2637,1957,3,22,False,False
2638,1957,3,23,False,False
2639,1957,3,24,False,False
2640,1957,3,25,False,False
2641,1957,3,26,True,True
2642,1957,3,27,True,True
2643,1957,3,28,False,False
2644,1957,3,29,True,True
2645,1957,3,30,False,False
2646,1957,3,31,False,False
2647,1957,4,1,True,False
2648,1957,4,2,True,False
2649,1957,4,3,False,False
2650,1957,4,4,True,True
2651,1957,4,5,True,False
2652,1957,4,6,True,True
2653,1957,4,7,False,True
2654,1957,4,8,False,True
2655,1957,4,9,True,True
2656,1957,4,10,False,False
2657,1957,4,11,True,False
2658,1957,4,12,True,True
2659,1957,4,13,False,True
2660,1957,4,14,False,True
2661,1957,4,15,False,False
2662,1957,4,16,False,False
2663,1957,4,17,True,False
2664,1957,4,18,True,False
2665,1957,4,19,True,False
2666,1957,4,20,False,False
2667,1957,4,21,False,False
2668,1957,4,22,False,False
2669,1957,4,23,True,False
2670,1957,4,24,True,False
2671,1957,4,25,True,False
2672,1957,4,26,False,False
2673,1957,4,27,True,False
2674,1957,4,28,True,False
2675,1957,4,29,False,False
2676,1957,4,30,False,False
2677,1957,5,1,False,False
2678,1957,5,2,False,False
2679,1957,5,3,False,False
2680,1957,5,4,False,False
2681,1957,5,5,False,False
2682,1957,5,6,False,False
2683,1957,5,7,False,False
2684,1957,5,8,False,False
2685,1957,5,9,True,False
2686,1957,5,10,True,False
2687,1957,5,11,True,False
2688,1957,5,12,True,False
2689,1957,5,13,False,False
2690,1957,5,14,True,False
2691,1957,5,15,True,False
2692,1957,5,16,False,False
2693,1957,5,17,True,False
2694,1957,5,18,True,False
2695,1957,5,19,True,False
2696,1957,5,20,True,False
2697,1957,5,21,False,False
2698,1957,5,22,False,False
2699,1957,5,23,True,False
2700,1957,5,24,False,False
2701,1957,5,25,True,False
2702,1957,5,26,True,False
2703,1957,5,27,True,False
2704,1957,5,28,False,False
2705,1957,5,29,False,False
2706,1957,5,30,False,False
2707,1957,5,31,False,False
2708,1957,6,1,True,False
2709,1957,6,2,False,False
2710,1957,6,3,False,False
2711,1957,6,4,False,False
2712,1957,6,5,True,False
2713,1957,6,6,True,False
2714,1957,6,7,True,False
2715,1957,6,8,False,False
2716,1957,6,9,False,False
2717,1957,6,10,False,False
2718,1957,6,11,True,False
2719,1957,6,12,True,False
2720,1957,6,13,True,False
2721,1957,6,14,True,False
2722,1957,6,15,True,False
2723,1957,6,16,True,False
2724,1957,6,17,False,False
2725,1957,6,18,True,False
2726,1957,6,19,True,False
2727,1957,6,20,False,False
2728,1957,6,21,False,False
2729,1957,6,22,False,False
2730,1957,6,23,True,False
2731,1957,6,24,True,False
2732,1957,6,25,True,False
2733,1957,6,26,False,False
2734,1957,6,27,True,False
2735,1957,6,28,True,False
2736,1957,6,29,True,False
2737,1957,6,30,False,False
2738,1957,7,1,False,False
2739,1957,7,2,False,False
2740,1957,7,3,False,False
2741,1957,7,4,False,False
2742,1957,7,5,True,False
2743,1957,7,6,True,False
2744,1957,7,7,False,False
2745,1957,7,8,True,False
2746,1957,7,9,False,False
2747,1957,7,10,False,False
2748,1957,7,11,True,False
2749,1957,7,12,False,False
2750,1957,7,13,True,False
2751,1957,7,14,False,False
2752,1957,7,15,False,False
2753,1957,7,16,False,False
2754,1957,7,17,False,False
2755,1957,7,18,False,False
2756,1957,7,19,False,False
2757,1957,7,20,False,False
2758,1957,7,21,False,False
2759,1957,7,22,True,False
2760,1957,7,23,False,False
2761,1957,7,24,False,False
2762,1957,7,25,False,False
2763,1957,7,26,True,False
2764,1957,7,27,False,False
2765,1957,7,28,False,False
2766,1957,7,29,False,False
2767,1957,7,30,True,False
2768,1957,7,31,False,False
2769,1957,8,1,False,False
2770,1957,8,2,False,False
2771,1957,8,3,False,False
2772,1957,8,4,True,False
2773,1957,8,5,False,False
2774,1957,8,6,False,False
2775,1957,8,7,False,False
2776,1957,8,8,False,False
2777,1957,8,9,False,False
2778,1957,8,10,False,False
2779,1957,8,11,False,False
2780,1957,8,12,False,False
2781,1957,8,13,False,False
2782,1957,8,14,True,False
2783,1957,8,15,False,False
2784,1957,8,16,False,False
2785,1957,8,17,False,False
2786,1957,8,18,True,False
2787,1957,8,19,False,False
2788,1957,8,20,False,False
2789,1957,8,21,False,False
2790,1957,8,22,False,False
2791,1957,8,23,False,False
2792,1957,8,24,True,False
2793,1957,8,25,True,False
2794,1957,8,26,False,False
2795,1957,8,27,False,False
2796,1957,8,28,True,False
2797,1957,8,29,True,False
2798,1957,8,30,True,False
2799,1957,8,31,True,False
2800,1957,9,1,False,False
2801,1957,9,2,True,False
2802,1957,9,3,True,False
2803,1957,9,4,True,False
2804,1957,9,5,False,False
2805,1957,9,6,False,False
2806,1957,9,7,False,False
2807,1957,9,8,False,False
2808,1957,9,9,False,False
2809,1957,9,10,True,False
2810,1957,9,11,True,False
2811,1957,9,12,True,False
2812,1957,9,13,True,False
2813,1957,9,14,False,False
2814,1957,9,15,True,False
2815,1957,9,16,True,False
2816,1957,9,17,False,False
2817,1957,9,18,False,False
2818,1957,9,19,False,False
2819,1957,9,20,True,False
2820,1957,9,21,True,False
2821,1957,9,22,True,False
2822,1957,9,23,True,False
2823,1957,9,24,False,False
2824,1957,9,25,False,False
2825,1957,9,26,False,False
2826,1957,9,27,False,False
2827,1957,9,28,False,False
2828,1957,9,29,False,False
2829,1957,9,30,False,False
2830,1957,10,1,False,False
2831,1957,10,2,False,False
2832,1957,10,3,False,False
2833,1957,10,4,False,False
2834,1957,10,5,False,False
2835,1957,10,6,False,False
2836,1957,10,7,False,False
2837,1957,10,8,False,False
2838,1957,10,9,False,False
2839,1957,10,10,False,False
2840,1957,10,11,False,False
2841,1957,10,12,False,False
2842,1957,10,13,False,False
2843,1957,10,14,False,False
2844,1957,10,15,False,False
2845,1957,10,16,True,False
2846,1957,10,17,True,False
2847,1957,10,18,True,False
2848,1957,10,19,False,False
2849,1957,10,20,False,False
2850,1957,10,21,False,False
2851,1957,10,22,True,False
2852,1957,10,23,True,False
2853,1957,10,24,True,False
2854,1957,10,25,True,False
2855,1957,10,26,False,True
2856,1957,10,27,False,True
2857,1957,10,28,False,False
2858,1957,10,29,False,False
2859,1957,10,30,True,False
2860,1957,10,31,True,False
2861,1957,11,1,False,False
2862,1957,11,2,False,False
2863,1957,11,3,False,False
2864,1957,11,4,False,False
2865,1957,11,5,False,False
2866,1957,11,6,False,False
2867,1957,11,7,False,False
2868,1957,11,8,True,False
2869,1957,11,9,False,True
2870,1957,11,10,False,False
2871,1957,11,11,False,False
2872,1957,11,12,False,False
2873,1957,11,13,True,False
2874,1957,11,14,True,False
2875,1957,11,15,True,False
2876,1957,11,16,True,False
2877,1957,11,17,False,False
2878,1957,11,18,True,False
2879,1957,11,19,True,True
2880,1957,11,20,True,True
2881,1957,11,21,False,True
2882,1957,11,22,False,True
2883,1957,11,23,False,False
2884,1957,11,24,True,False
2885,1957,11,25,False,True
2886,1957,11,26,False,True
2887,1957,11,27,False,False
2888,1957,11,28,True,False
2889,1957,11,29,True,False
2890,1957,11,30,False,True
2891,1957,12,1,False,True
2892,1957,12,2,False,False
2893,1957,12,3,False,False
2894,1957,12,4,False,False
2895,1957,12,5,False,True
2896,1957,12,6,True,False
2897,1957,12,7,True,True
2898,1957,12,8,False,False
2899,1957,12,9,False,False
2900,1957,12,10,False,True
2901,1957,12,11,False,True
2902,1957,12,12,False,False
2903,1957,12,13,False,True
2904,1957,12,14,False,True
2905,1957,12,15,True,False
2906,1957,12,16,True,False
2907,1957,12,17,False,False
2908,1957,12,18,True,True
2909,1957,12,19,True,False
2910,1957,12,20,True,False
2911,1957,12,21,True,False
2912,1957,12,22,False,False
2913,1957,12,23,False,False
2914,1957,12,24,False,False
2915,1957,12,25,True,False
2916,1957,12,26,True,False
2917,1957,12,27,False,False
2918,1957,12,28,True,True
2919,1957,12,29,False,False
2920,1957,12,30,False,True
2921,1957,12,31,True,True
2922,1958,1,1,True,True
2923,1958,1,2,False,True
2924,1958,1,3,False,True
2925,1958,1,4,False,False
2926,1958,1,5,False,False
2927,1958,1,6,False,False
2928,1958,1,7,False,True
2929,1958,1,8,False,True
2930,1958,1,9,False,False
2931,1958,1,10,False,False
2932,1958,1,11,False,False
2933,1958,1,12,False,False
2934,1958,1,13,False,False
2935,1958,1,14,False,False
2936,1958,1,15,True,True
2937,1958,1,16,False,False
2938,1958,1,17,False,False
2939,1958,1,18,False,True
2940,1958,1,19,False,False
2941,1958,1,20,False,False
2942,1958,1,21,True,True
2943,1958,1,22,True,True
2944,1958,1,23,False,False
2945,1958,1,24,False,False
2946,1958,1,25,True,True
2947,1958,1,26,False,False
2948,1958,1,27,False,True
2949,1958,1,28,True,True
2950,1958,1,29,False,True
2951,1958,1,30,False,True
2952,1958,1,31,False,True
2953,1958,2,1,False,True
2954,1958,2,2,False,True
2955,1958,2,3,False,True
2956,1958,2,4,False,False
2957,1958,2,5,False,True
2958,1958,2,6,True,True
2959,1958,2,7,False,False
2960,1958,2,8,False,True
2961,1958,2,9,False,False
2962,1958,2,10,False,True
2963,1958,2,11,False,True
2964,1958,2,12,False,True
2965,1958,2,13,False,True
2966,1958,2,14,False,True
2967,1958,2,15,False,True
2968,1958,2,16,False,True
2969,1958,2,17,False,False
2970,1958,2,18,False,True
2971,1958,2,19,False,True
2972,1958,2,20,False,False
2973,1958,2,21,True,True
2974,1958,2,22,True,True
2975,1958,2,23,False,False
2976,1958,2,24,False,False
2977,1958,2,25,False,False
2978,1958,2,26,False,False
2979,1958,2,27,True,False
2980,1958,2,28,True,True
2981,1958,3,1,True,True
2982,1958,3,2,True,True
2983,1958,3,3,False,True
2984,1958,3,4,False,True
2985,1958,3,5,False,True
2986,1958,3,6,False,True
2987,1958,3,7,False,False
2988,1958,3,8,False,False
2989,1958,3,9,False,False
2990,1958,3,10,True,True
2991,1958,3,11,False,True
2992,1958,3,12,False,True
2993,1958,3,13,False,False
2994,1958,3,14,False,False
2995,1958,3,15,False,True
2996,1958,3,16,False,True
2997,1958,3,17,False,True
2998,1958,3,18,False,True
2999,1958,3,19,False,False
3000,1958,3,20,False,True
3001,1958,3,21,True,True
3002,1958,3,22,False,False
3003,1958,3,23,False,False
3004,1958,3,24,False,False
3005,1958,3,25,False,False
3006,1958,3,26,False,False
3007,1958,3,27,False,False
3008,1958,3,28,False,False
3009,1958,3,29,False,False
3010,1958,3,30,False,False
3011,1958,3,31,False,False
3012,1958,4,1,False,False
3013,1958,4,2,False,False
3014,1958,4,3,False,False
3015,1958,4,4,False,False
3016,1958,4,5,False,False
3017,1958,4,6,True,False
3018,1958,4,7,True,True
3019,1958,4,8,False,True
3020,1958,4,9,False,True
3021,1958,4,10,False,False
3022,1958,4,11,True,False
3023,1958,4,12,True,False
3024,1958,4,13,False,False
3025,1958,4,14,False,False
3026,1958,4,15,False,False
3027,1958,4,16,False,False
3028,1958,4,17,False,False
3029,1958,4,18,False,False
3030,1958,4,19,False,False
3031,1958,4,20,True,False
3032,1958,4,21,False,False
3033,1958,4,22,True,False
3034,1958,4,23,True,False
3035,1958,4,24,True,False
3036,1958,4,25,False,False
3037,1958,4,26,False,False
3038,1958,4,27,False,False
3039,1958,4,28,True,False
3040,1958,4,29,True,False
3041,1958,4,30,False,False
3042,1958,5,1,False,False
3043,1958,5,2,False,False
3044,1958,5,3,True,False
3045,1958,5,4,True,False
3046,1958,5,5,False,False
3047,1958,5,6,False,False
3048,1958,5,7,False,False
3049,1958,5,8,True,False
3050,1958,5,9,False,False
3051,1958,5,10,False,False
3052,1958,5,11,False,False
3053,1958,5,12,False,False
3054,1958,5,13,False,False
3055,1958,5,14,False,False
3056,1958,5,15,True,False
3057,1958,5,16,False,False
3058,1958,5,17,False,False
3059,1958,5,18,True,False
3060,1958,5,19,False,False
3061,1958,5,20,False,False
3062,1958,5,21,False,False
3063,1958,5,22,True,False
3064,1958,5,23,False,False
3065,1958,5,24,False,False
3066,1958,5,25,True,False
3067,1958,5,26,False,False
3068,1958,5,27,False,False
3069,1958,5,28,True,False
3070,1958,5,29,True,False
3071,1958,5,30,False,False
3072,1958,5,31,True,False
3073,1958,6,1,True,False
3074,1958,6,2,False,False
3075,1958,6,3,False,False
3076,1958,6,4,False,False
3077,1958,6,5,False,False
3078,1958,6,6,False,False
3079,1958,6,7,False,False
3080,1958,6,8,True,False
3081,1958,6,9,True,False
3082,1958,6,10,True,False
3083,1958,6,11,True,False
3084,1958,6,12,False,False
3085,1958,6,13,True,False
3086,1958,6,14,False,False
3087,1958,6,15,False,False
3088,1958,6,16,False,False
3089,1958,6,17,False,False
3090,1958,6,18,True,False
3091,1958,6,19,False,False
3092,1958,6,20,False,False
3093,1958,6,21,False,False
3094,1958,6,22,False,False
3095,1958,6,23,False,False
3096,1958,6,24,True,False
3097,1958,6,25,True,False
3098,1958,6,26,True,False
3099,1958,6,27,False,False
3100,1958,6,28,False,False
3101,1958,6,29,False,False
3102,1958,6,30,False,False
3103,1958,7,1,False,False
3104,1958,7,2,True,False
3105,1958,7,3,True,False
3106,1958,7,4,True,False
3107,1958,7,5,False,False
3108,1958,7,6,False,False
3109,1958,7,7,False,False
3110,1958,7,8,False,False
3111,1958,7,9,False,False
3112,1958,7,10,True,False
3113,1958,7,11,True,False
3114,1958,7,12,True,False
3115,1958,7,13,False,False
3116,1958,7,14,True,False
3117,1958,7,15,True,False
3118,1958,7,16,True,False
3119,1958,7,17,False,False
3120,1958,7,18,True,False
3121,1958,7,19,False,False
3122,1958,7,20,False,False
3123,1958,7,21,False,False
3124,1958,7,22,True,False
3125,1958,7,23,True,False
3126,1958,7,24,False,False
3127,1958,7,25,True,False
3128,1958,7,26,False,False
3129,1958,7,27,False,False
3130,1958,7,28,True,False
3131,1958,7,29,False,False
3132,1958,7,30,False,False
3133,1958,7,31,True,False
3134,1958,8,1,False,False
3135,1958,8,2,False,False
3136,1958,8,3,False,False
3137,1958,8,4,False,False
3138,1958,8,5,False,False
3139,1958,8,6,True,False
3140,1958,8,7,True,False
3141,1958,8,8,False,False
3142,1958,8,9,False,False
3143,1958,8,10,False,False
3144,1958,8,11,True,False
3145,1958,8,12,False,False
3146,1958,8,13,False,False
3147,1958,8,14,False,False
3148,1958,8,15,True,False
3149,1958,8,16,True,False
3150,1958,8,17,False,False
3151,1958,8,18,False,False
3152,1958,8,19,False,False
3153,1958,8,20,True,False
3154,1958,8,21,True,False
3155,1958,8,22,False,False
3156,1958,8,23,False,False
3157,1958,8,24,True,False
3158,1958,8,25,False,False
3159,1958,8,26,False,False
3160,1958,8,27,False,False
3161,1958,8,28,False,False
3162,1958,8,29,False,False
3163,1958,8,30,True,False
3164,1958,8,31,False,False
3165,1958,9,1,False,False
3166,1958,9,2,False,False
3167,1958,9,3,True,False
3168,1958,9,4,True,False
3169,1958,9,5,False,False
3170,1958,9,6,True,False
3171,1958,9,7,True,False
3172,1958,9,8,True,False
3173,1958,9,9,True,False
3174,1958,9,10,True,False
3175,1958,9,11,False,False
3176,1958,9,12,False,False
3177,1958,9,13,False,False
3178,1958,9,14,False,False
3179,1958,9,15,True,False
3180,1958,9,16,True,False
3181,1958,9,17,True,False
3182,1958,9,18,True,False
3183,1958,9,19,False,False
3184,1958,9,20,False,False
3185,1958,9,21,True,False
3186,1958,9,22,False,False
3187,1958,9,23,False,False
3188,1958,9,24,False,False
3189,1958,9,25,False,False
3190,1958,9,26,True,False
3191,1958,9,27,False,False
3192,1958,9,28,False,False
3193,1958,9,29,False,False
3194,1958,9,30,True,False
3195,1958,10,1,False,False
3196,1958,10,2,False,False
3197,1958,10,3,False,False
3198,1958,10,4,False,False
3199,1958,10,5,False,False
3200,1958,10,6,False,False
3201,1958,10,7,False,False
3202,1958,10,8,True,False
3203,1958,10,9,True,False
3204,1958,10,10,True,False
3205,1958,10,11,True,False
3206,1958,10,12,False,False
3207,1958,10,13,True,False
3208,1958,10,14,False,False
3209,1958,10,15,False,False
3210,1958,10,16,True,False
3211,1958,10,17,True,False
3212,1958,10,18,False,False
3213,1958,10,19,False,False
3214,1958,10,20,False,False
3215,1958,10,21,False,False
3216,1958,10,22,True,False
3217,1958,10,23,True,False
3218,1958,10,24,True,False
3219,1958,10,25,True,False
3220,1958,10,26,False,False
3221,1958,10,27,True,False
3222,1958,10,28,False,False
3223,1958,10,29,False,False
3224,1958,10,30,False,False
3225,1958,10,31,False,False
3226,1958,11,1,False,False
3227,1958,11,2,False,False
3228,1958,11,3,True,False
3229,1958,11,4,False,False
3230,1958,11,5,True,False
3231,1958,11,6,False,False
3232,1958,11,7,False,False
3233,1958,11,8,True,False
3234,1958,11,9,True,False
3235,1958,11,10,True,False
3236,1958,11,11,False,False
3237,1958,11,12,False,False
3238,1958,11,13,True,False
3239,1958,11,14,True,False
3240,1958,11,15,True,False
3241,1958,11,16,True,False
3242,1958,11,17,True,False
3243,1958,11,18,True,False
3244,1958,11,19,False,False
3245,1958,11,20,False,False
3246,1958,11,21,False,False
3247,1958,11,22,False,False
3248,1958,11,23,False,False
3249,1958,11,24,True,True
3250,1958,11,25,True,False
3251,1958,11,26,True,True
3252,1958,11,27,False,False
3253,1958,11,28,False,True
3254,1958,11,29,False,True
3255,1958,11,30,False,False
3256,1958,12,1,False,True
3257,1958,12,2,False,False
3258,1958,12,3,True,False
3259,1958,12,4,True,True
3260,1958,12,5,False,False
3261,1958,12,6,False,True
3262,1958,12,7,False,True
3263,1958,12,8,False,True
3264,1958,12,9,False,True
3265,1958,12,10,False,True
3266,1958,12,11,False,True
3267,1958,12,12,False,True
3268,1958,12,13,False,True
3269,1958,12,14,False,False
3270,1958,12,15,False,True
3271,1958,12,16,False,True
3272,1958,12,17,False,True
3273,1958,12,18,False,False
3274,1958,12,19,True,True
3275,1958,12,20,False,True
3276,1958,12,21,False,True
3277,1958,12,22,False,False
3278,1958,12,23,False,False
3279,1958,12,24,False,True
3280,1958,12,25,False,True
3281,1958,12,26,False,False
3282,1958,12,27,True,True
3283,1958,12,28,False,False
3284,1958,12,29,False,False
3285,1958,12,30,False,False
3286,1958,12,31,False,False
3287,1959,1,1,True,False
3288,1959,1,2,True,True
3289,1959,1,3,True,True
3290,1959,1,4,False,True
3291,1959,1,5,False,False
3292,1959,1,6,False,False
3293,1959,1,7,False,False
3294,1959,1,8,False,True
3295,1959,1,9,False,False
3296,1959,1,10,False,True
3297,1959,1,11,False,False
3298,1959,1,12,False,False
3299,1959,1,13,False,False
3300,1959,1,14,True,False
3301,1959,1,15,True,True
3302,1959,1,16,False,True
3303,1959,1,17,False,True
3304,1959,1,18,False,False
3305,1959,1,19,False,True
3306,1959,1,20,False,True
3307,1959,1,21,True,True
3308,1959,1,22,True,True
3309,1959,1,23,False,True
3310,1959,1,24,False,True
3311,1959,1,25,False,True
3312,1959,1,26,False,True
3313,1959,1,27,False,False
3314,1959,1,28,False,False
3315,1959,1,29,True,True
3316,1959,1,30,True,False
3317,1959,1,31,False,True
3318,1959,2,1,False,False
3319,1959,2,2,False,False
3320,1959,2,3,True,True
3321,1959,2,4,True,True
3322,1959,2,5,False,True
3323,1959,2,6,False,True
3324,1959,2,7,False,False
3325,1959,2,8,False,True
3326,1959,2,9,True,True
3327,1959,2,10,True,True
3328,1959,2,11,False,True
3329,1959,2,12,False,False
3330,1959,2,13,True,False
3331,1959,2,14,True,False
3332,1959,2,15,True,True
3333,1959,2,16,False,True
3334,1959,2,17,False,False
3335,1959,2,18,False,True
3336,1959,2,19,False,False
3337,1959,2,20,False,False
3338,1959,2,21,False,True
